LOCATION,DAY,DATE,TIME_WIB,TDS_PPM,TEMP_RIVER_C,TEMP_AIR_C
Cupang_Ciawitali_R,Wed,10/31/17,10:00,62,16,23
Cupang_Ciawitali_R,Wed,10/31/17,12:00,62,21,26
Cupang_Ciawitali_R,Wed,10/31/17,14:00,64,21,34
Cupang_Ciawitali_R,Wed,10/31/17,16:00,65,22,26
Cupang_Ciawitali_R,Thu,11/1/17,10:00,62,18,25
Cupang_Ciawitali_R,Thu,11/1/17,12:00,60,18,30
Cupang_Ciawitali_R,Thu,11/1/17,14:00,60,24,32
Cupang_Ciawitali_R,Thu,11/1/17,16:00,60,21,29
Cupang_Ciawitali_R,Fri,11/2/17,10:00,67,20,22
Cupang_Ciawitali_R,Fri,11/2/17,12:00,69,22,28
Cupang_Ciawitali_R,Fri,11/2/17,14:00,70,21,33
Cupang_Ciawitali_R,Fri,11/2/17,16:00,69,22,30
Cupang_Ciawitali_R,Sat,11/3/17,10:00,67,20,25
Cupang_Ciawitali_R,Sat,11/3/17,12:00,68,23,29
Cupang_Ciawitali_R,Sat,11/3/17,14:00,69,25,32
Cupang_Ciawitali_R,Sat,11/3/17,16:00,70,21,27
Cupang_Ciawitali_R,Sun,11/4/17,10:00,70,20,20
Cupang_Ciawitali_R,Sun,11/4/17,12:00,69,21,28
Cupang_Ciawitali_R,Sun,11/4/17,14:00,69,20,34
Cupang_Ciawitali_R,Sun,11/4/17,16:00,67,19,26
Cupang_Ciawitali_R,Mon,11/12/17,10:00,62,19,21
Cupang_Ciawitali_R,Mon,11/12/17,12:00,65,19,27
Cupang_Ciawitali_R,Mon,11/12/17,14:00,62,24,32
Cupang_Ciawitali_R,Mon,11/12/17,16:00,65,18,29
Cupang_Ciawitali_R,Tue,11/13/17,10:00,62,16,24
Cupang_Ciawitali_R,Tue,11/13/17,12:00,63,23,26
Cupang_Ciawitali_R,Tue,11/13/17,14:00,60,22,32
Cupang_Ciawitali_R,Tue,11/13/17,16:00,62,19,28
Cupang_Ciawitali_R,Wed,11/14/17,10:00,65,19,24
Cupang_Ciawitali_R,Wed,11/14/17,12:00,65,21,25
Cupang_Ciawitali_R,Wed,11/14/17,14:00,60,22,29
Cupang_Ciawitali_R,Wed,11/14/17,16:00,64,23,30
Cupang_Ciawitali_R,Thu,11/15/17,10:00,61,15,24
Cupang_Ciawitali_R,Fri,11/15/17,12:00,70,19,29
Cupang_Ciawitali_R,Fri,11/15/17,14:00,66,22,31
Cupang_Ciawitali_R,Fri,11/15/17,16:00,68,20,25
Cupang_Ciawitali_R,Fri,11/16/17,10:00,67,15,24
Cupang_Ciawitali_R,Fri,11/16/17,12:00,69,21,26
Cupang_Ciawitali_R,Fri,11/16/17,14:00,67,21,29
Cupang_Ciawitali_R,Fri,11/16/17,16:00,68,19,27
Cupang_Ciawitali_R,Sat,11/17/17,10:00,70,17,26
Cupang_Ciawitali_R,Sat,11/17/17,12:00,69,21,25
Cupang_Ciawitali_R,Sat,11/17/17,14:00,67,23,28
Cupang_Ciawitali_R,Sat,11/17/17,16:00,68,22,26
Cupang_Ciawitali_R,Sun,11/18/17,10:00,68,19,21
Cupang_Ciawitali_R,Sun,11/18/17,12:00,63,19,28
Cupang_Ciawitali_R,Sun,11/18/17,14:00,64,20,30
Cupang_Ciawitali_R,Sun,11/18/17,16:00,60,21,29
