no,year ,code,type,aq,x,y,elv,ec,ph,hard,tds,temp,eh,Q,Ca,Mg,Fe,Mn,K,Na,CO3,HCO3,CO2,Cl,SO4,NO2,NO3,SiO2,cumrain,lag1
330,2011,406,river,tuffsand,793779,10752343,1149,127.26,8.1911,38.178,82.82,21.21,21,7,11.8,2.02,0.2727,0,2.525,7.07,10.706,40.703,0,7.373,0,0.0707,5.353,47.47,99.1,139.2
331,2011,407,river,tuffsand,799275,10753680,1336,77.77,8.0699,33.33,50.5,20.301,21,7,11.8,0.909,0.2727,0,1.01,4.04,0,39.693,9.191,6.969,0,0.0505,2.828,47.672,99.1,139.2
332,2012,500,river,tuffsand,796734,10754417,850,118.32,7.9254,43.554,77.52,20.4,21,7,10.608,4.08,0.2754,0,4.182,5.1,0,52.224,18.462,10.098,0,0.0714,5.202,41.514,34.2,60.5
333,2012,501,river,tuffsand,789964,10750681,859,226.44,7.4358,74.358,146.88,20.4,21,7,22.542,4.284,0.0918,0,5.1,14.28,0,91.494,27.744,12.24,15.504,0.5712,12.444,37.842,34.2,60.5
334,2012,502,river,tuffsand,788253,10744303,728,250.92,7.5276,81.396,163.2,21.114,22,32,22.848,34.782,0.4794,0,5.1,16.32,0,91.494,27.744,12.24,24.072,0.7956,13.056,37.842,34.2,60.5
335,2012,503,river,clay,790744,10736237,667,325.38,7.599,81.396,163.2,22.95,21,43,22.848,5.814,0.4794,0,5.1,16.32,0,107.304,37.026,11.832,24.072,0.7956,13.056,34.782,34.2,60.5
336,2012,504,river,clay,789709,10741073,650,259.08,7.6092,87.72,168.3,22.95,23.3,67,25.092,6.018,0.102,0.0204,5.61,17.34,0,111.996,37.026,13.974,12.24,0.8466,12.954,36.516,34.2,60.5
337,2012,505,river,tuffsand,788120,10748255,788,198.9,7.5378,73.032,129.54,20.094,22.6,75,23.97,3.162,0.1836,0,4.59,12.24,0,90.576,18.462,9.588,11.118,0.4386,14.586,36.108,34.2,60.5
338,2012,506,river,tuffsand,793779,10752343,1149,128.52,8.2722,38.556,83.64,21.42,22.2,76,12.036,2.04,0.2754,0,2.55,7.14,10.812,41.106,0,7.446,0,0.0714,5.406,47.94,34.2,60.5
339,2012,507,river,tuffsand,799275,10753680,1336,78.54,8.1498,33.66,51,20.502,24.8,80,12.036,0.918,0.2754,0,1.02,4.08,0,40.086,9.282,7.038,0,0.051,2.856,48.144,34.2,60.5
500,2016,400000,groundwater,tuffsand,784798,9233312,814,153,7.53,57.28,102.9,26.2,23.4,50,20.16,2.8179,0.06,0.425,2.2725,6.363,9.6354,36.6327,0,6.6357,55.7,0.073,59,29.8,0,0
501,2016,400001,groundwater,tuffsand,786234,9237314,781,135.5,7.2,30.24,90,26.1,23.5,38,20.16,1.818,0.217,0.441,0.909,3.636,0,35.7237,8.2719,6.2721,33.5,0.009,14.4,38.2,0,0
502,2016,400002,groundwater,clay,796831,9228942,690,921,6.98,26.4,616,26.8,22.9,30,22.14,0.8181,0.345,2.14,4.1,5,0,51.2,18.1,9.9,0.939,1.29,0.696,60.2,0,0
503,2016,400003,groundwater,clay,797504,9232188,695,163.8,6.87,38.8143,109.2,27.1,23.7,57,21.15,4,18.2,3.62,5,14,0,89.7,27.2,12,53.3,0.081,12.8,45.1,0,0
504,2016,400004,groundwater,tuffsand,800940,9232562,710,480,7.21,66.2661,319,26.5,22.4,49,10.62,4.2,0.484,1.15,5,16,0,89.7,27.2,12,0.02,7,4.19,44.2,0,0
505,2016,400005,groundwater,tuffsand,799983,9236758,845,197,7.29,72.5382,130,27.1,22.8,40,10.62,34.1,0.01,0.264,5,16,0,105.2,36.3,11.6,2.67,0.009,5.07,41.5,0,0
506,2016,400006,groundwater,tuffsand,796291,9237866,833,303,7.3,72.5382,202,27.3,23.3,-40,10.4,5.7,0.01,0.457,5.5,17,0,109.8,36.3,13.7,8.29,0.048,29.9,44.1,0,0
507,2016,400007,groundwater,tuffsand,792036,9233039,715,688,6.78,78.174,459,26.2,24.6,29,22.1,5.9,0.01,0.02,4.5,12,0,88.8,18.1,9.4,32,0.13,21.4,56.6,0,0
508,2016,400008,groundwater,tuffsand,784894,9230710,709,687,6.98,65.0844,459,26.2,23.5,40,22.4,3.1,0.252,0.883,2.5,7,10.6,40.3,0,7.3,24.8,0.009,33.5,38.2,0,0
509,2016,400009,groundwater,tuffsand,780332,9237160,760,354,7.06,34.3602,236,25.6,23.7,57,22.4,2,2.77,1.15,1,4,0,39.3,9.1,6.9,40.9,0.009,4.05,53.3,0,0
